"OBJECTID","FID_J5ADCCAE55F1F458CB72D43BBA0","FID_JCEC669FB3C1942769A246F54CA","FID_JD5A3B0BAC9964E2A82FC17D52C","FID_JCFB10F4860614B8C9C6755F87E","NAME","STATE_NAME","STATE_FIPS","CNTY_FIPS","FIPS","POPULATION","POP_SQMI","POP2010","POP10_SQMI","WHITE","BLACK","AMERI_ES","ASIAN","HAWN_PI","HISPANIC","OTHER","MULT_RACE","MALES","FEMALES","AGE_UNDER5","AGE_5_9","AGE_10_14","AGE_15_19","AGE_20_24","AGE_25_34","AGE_35_44","AGE_45_54","AGE_55_64","AGE_65_74","AGE_75_84","AGE_85_UP","MED_AGE","MED_AGE_M","MED_AGE_F","HOUSEHOLDS","AVE_HH_SZ","HSEHLD_1_M","HSEHLD_1_F","MARHH_CHD","MARHH_NO_C","MHH_CHILD","FHH_CHILD","FAMILIES","AVE_FAM_SZ","HSE_UNITS","VACANT","OWNER_OCC","RENTER_OCC","NO_FARMS12","AVE_SIZE12","CROP_ACR12","AVE_SALE12","SQMI","NO_FARMS17","AVE_SIZE17","CROP_ACR17","AVE_SALE17","Shape_Leng","County","Zone","FID_JC691A5DE512F41389BD7E7BF18","price.region","Count_","Area.in.Square.Miles","FID_WI_MUNI_UTILITY_BOUNDARIES_","CODE","COLOR","UTIL_LAB","Util_Type","PSC_ID","AREA","PERIMETER","ADDRESS_1","ADDRESS_2","CITY","STATE","ZIP","PHONE","WEB","DATA_DATE","GIS_DATA","Shape_Leng.1","LABEL","FID_COOP_UTILITY_BOUNDARIES_COO","CODE.1","COLOR.1","UTIL_LAB.1","Util_Type.1","PSC_ID.1","AREA.1","PERIMETER.1","ADDRESS_1.1","ADDRESS_2.1","CITY.1","STATE.1","ZIP.1","PHONE.1","WEB.1","DATA_DATE.1","GIS_DATA.1","Shape_Leng.2","LABEL.1","FID_WI_IOU_UTILITY_BOUNDARIES_W","CITY.2","CODE.2","UTIL_LAB.2","PSC_ID.2","AREA.2","PERIMETER.2","DATA_DATE.2","GIS_DATA.2","ADDRESS_1.2","ADDRESS_2.2","STATE.2","ZIP.2","PHONE.2","WEB.2","Shape_Leng.3","UTIL_TYPE","LABEL.2","elec_utility","heating_load","cooling_load","NG_cool_NB","NG_cool_NB_capital","NG_cool_NB_MO","NG_cool_NB_emissions","NG_cool_private","NG_cool_CO2e","NG_nocool_NB","NG_nocool_NB_capital","NG_nocool_NB_MO","NG_nocool_NB_emissions","NG_nocool_private","NG_nocool_CO2e","HO_cool_NB","HO_cool_NB_capital","HO_cool_NB_MO","HO_cool_NB_emissions","HO_cool_private","HO_cool_CO2e","HO_nocool_NB","HO_nocool_NB_capital","HO_nocool_NB_MO","HO_nocool_NB_emissions","HO_nocool_private","HO_nocool_CO2e","P_cool_NB","P_cool_NB_capital","P_cool_NB_MO","P_cool_NB_emissions","P_cool_private","P_cool_CO2e","P_nocool_NB","P_nocool_NB_capital","P_nocool_NB_MO","P_nocool_NB_emissions","P_nocool_private","P_nocool_CO2e","ElecRes_cool_NB","ElecRes_cool_NB_capital","ElecRes_cool_NB_MO","ElecRes_cool_NB_emissions","ElecRes_cool_private","ElecRes_cool_CO2e","ElecRes_nocool_NB","ElecRes_nocool_NB_capital","ElecRes_nocool_NB_MO","ElecRes_nocool_NB_emissions","ElecRes_nocool_private","ElecRes_nocool_CO2e","wood_cool_NB","wood_cool_NB_capital","wood_cool_NB_MO","wood_cool_NB_emissions","wood_cool_private","wood_cool_CO2e","wood_nocool_NB","wood_nocool_NB_capital","wood_nocool_NB_MO","wood_nocool_NB_emissions","wood_nocool_private","wood_nocool_CO2e","perc_positive_NB_NG_cool","perc_positive_private_NG_cool","perc_positive_NB_NG_nocool","perc_positive_private_NG_nocool","perc_positive_NB_P_cool","perc_positive_private_P_cool","perc_positive_NB_P_nocool","perc_positive_private_P_nocool","perc_positive_NB_HO_cool","perc_positive_private_HO_cool","perc_positive_NB_HO_nocool","perc_positive_private_HO_nocool","perc_positive_NB_ElecRes_cool","perc_positive_private_ElecRes_cool","perc_positive_NB_ElecRes_nocool","perc_positive_private_ElecRes_nocool","perc_positive_NB_wood_cool","perc_positive_private_wood_cool","perc_positive_NB_wood_nocool","perc_positive_private_wood_nocool"
653,516,14,14,7,"Burnett County","Wisconsin",55,13,55013,15509,17.6,15457,17.6,14163,81,718,52,3,194,67,373,7806,7651,792,765,907,889,561,1288,1617,2450,2619,2138,1104,327,49,48.7,49.3,6807,2.25,1016,919,957,2607,230,364,4475,2.71,15278,8471,5576,1231,406,206,44395,91625,880.22,369,242,48965,102835,2.78488077,"Burnett",4,4,3,160,5.42404689,-1,"",0,"","",0,0,"","","","","","","","","12/30/1899 12:00:00 AM","",0,"",19,"C-15",83,"POLK-BURNETT ELECTRIC COOPERATIVE","Cooperative",4747,1077.572583,889.8446821," ","1001 STH 35","Centuria","WI","54824-9020","715-646-2919","https://www.polkburnett.com","1/9/19 0:00","X",1432069.064,"Polk-Burnett Electric Cooperative",-1,"","","",0,0,NA,"12/30/1899 12:00:00 AM","","","","","","","",0,"","",4747,-86.0499453433632,-358.16251639163,40.5381967282156,-623.941555062984,200.381436755648,464.098315035549,-423.560118307336,14280.73978322,-6766.12055534927,-7369.0816942207,200.381436755648,402.57970211578,-7168.70025746505,12383.9705312282,10952.0979173444,-623.941555062982,9622.44628716989,1953.59318523748,8998.50473210691,60214.7454584585,4145.43916526691,-7369.08169422069,9622.44628716989,1892.07457231771,2253.3645929492,58317.9762064667,14254.0228466374,-623.941555062984,13694.0401697109,1183.92423198947,13070.0986146479,36462.4770234051,7447.3640945599,-7369.0816942207,13694.0401697109,1122.4056190697,6324.95847549019,34565.7077714134,21080.7652854933,-623.941555062984,19082.0989242448,2622.60791631156,18458.1573691818,80829.3888494239,14274.1065334159,-7369.0816942207,19082.0989242448,2561.08930339179,11713.0172300241,78932.6195974321,12388.0425042121,-623.941555062982,10951.8635355615,2060.12052371355,10327.9219804986,63421.3470031675,5581.38375213462,-7369.08169422069,10951.8635355615,1998.60191079378,3582.78184134084,61524.5777511758,0.51,0.113,0,0,1,1,0.907,0.889,1,0.997,0.882,0.779,1,1,1,1,0,1,0,1
654,517,14,14,7,"Burnett County","Wisconsin",55,13,55013,15509,17.6,15457,17.6,14163,81,718,52,3,194,67,373,7806,7651,792,765,907,889,561,1288,1617,2450,2619,2138,1104,327,49,48.7,49.3,6807,2.25,1016,919,957,2607,230,364,4475,2.71,15278,8471,5576,1231,406,206,44395,91625,880.22,369,242,48965,102835,2.78488077,"Burnett",4,4,3,160,5.42404689,-1,"",0,"","",0,0,"","","","","","","","","12/30/1899 12:00:00 AM","",0,"",24,"C-02",83,"BARRON ELECTRIC COOPERATIVE","Cooperative",378,1484.802432,286.3906214,"PO Box 40","1434 STH 25 N","Barron","WI","54812-0261","800-322-1008","https://www.barronelectric.com","12/21/20 0:00","X",460901.95,"Barron Electric Cooperative",-1,"","","",0,0,NA,"12/30/1899 12:00:00 AM","","","","","","","",0,"","",378,-86.0499453433632,-358.16251639163,-604.489901457117,-624.245826615395,-8.4552760567276,28.2112012150033,-632.701102672123,858.0372340592,-7434.56721730608,-7391.86600955346,-8.4552760567276,-34.2459316958953,-7400.32128561019,-1038.84087250622,7055.47424218331,-624.245826615394,6014.3248502605,1665.3952185382,5390.07902364511,50494.6217261491,225.396926334346,-7391.86600955346,6014.3248502605,1602.9380856273,-1377.54115929296,48597.7436195837,9981.60016958609,-624.245826615395,9480.83615233832,1125.00984386317,8856.59032572292,34125.5886719872,3151.52285373713,-7391.86600955346,9480.83615233832,1062.55271095227,2088.97014278486,32228.7105654217,27428.0337059334,-624.245826615395,25385.6627038982,2666.61682865061,24761.4168772828,80950.8336112457,20597.9563900845,-7391.86600955346,25385.6627038982,2604.15969573971,17993.7966943448,79053.9555046803,8352.71074242484,-624.245826615395,7846.14978342615,1130.80678561408,7221.90395681075,34229.4036240334,1522.63342657588,-7391.86600955346,7846.14978342615,1068.34965270318,454.28377387269,32332.525517468,0.004,0,0,0,1,1,0.847,0.731,0.936,0.906,0.337,0.112,1,1,1,1,0,1,0,0.627
655,267,5,5,2,"Ashland County","Wisconsin",55,3,55003,15608,14.8,16157,15.3,13662,48,1791,59,4,302,56,537,8082,8075,1001,1014,1084,1136,1121,1856,1750,2490,2138,1307,851,409,40.3,38.8,41.7,6736,2.31,1077,1107,1087,1857,233,540,4091,2.9,9656,2920,4697,2039,187,245,21243,64363,1054.13,263,199,24712,66806,6.15642649,"Ashland",2,4,3,160,121.9734174,-1,"",0,"","",0,0,"","","","","","","","","12/30/1899 12:00:00 AM","",0,"",1,"C-03",83,"BAYFIELD ELECTRIC COOOERATIVE","Cooperative",383,1711.933451,691.5685335,"PO Box 68","7400 Iron River Dam Road","Iron River","WI","54847-0068","715-372-4287","https://www.bayfieldelectric.com","7/24/09 0:00"," ",1112973.896,"Bayfield Electric Coooerative",9,"Eau Claire","NSPW","NORTHERN STATES POWER COMPANY-WISCONSIN",4220,7182.970871,3865.523269,"12/19/19 0:00","X"," ","1414 West Hamilton Avenue","WI","54701","715-839-2625","https://www.xcelenergy.com",6220969.121,"Investor-Owned","Northern States Power Company-Wisconsin",383,-79.021600471373,-531.686613572535,-541.748207155331,-618.019753497154,-24.3517891460178,100.623335487839,-642.371542643172,3098.11673797021,-7408.70296802873,-7393.84050171846,-24.3517891460178,9.48932283575277,-7418.19229086448,282.069476741875,8301.98339686052,-618.019753497152,7120.3281084212,1799.67504193648,6502.30835492405,55744.0012162121,1435.02863598712,-7393.84050171846,7120.3281084212,1708.54102928439,-273.512393297265,52927.9539549837,11350.9790916418,-618.019753497154,10794.3567756378,1174.64206950113,10176.3370221406,36298.9703931741,4484.02433076836,-7393.84050171846,10794.3567756378,1083.50805684904,3400.51627391931,33482.9231319458,24552.1570917668,-618.019753497152,22659.0159433915,2511.16090187243,22040.9961898944,77600.4961760263,17685.2023308934,-7393.84050171846,22659.0159433915,2420.02688922034,15265.1754416731,74784.4489147979,10678.2005280637,-618.019753497152,9575.73420883479,1720.48607272603,8957.71445533764,53174.6240593885,3811.24576719027,-7393.84050171846,9575.73420883479,1629.35206007395,2181.89370711633,50358.5767981602,0.032,0.002,0,0,1,1,0.874,0.846,0.976,0.894,0.63,0.233,1,1,1,1,0,1,0,0.981
657,113,116,116,70,"Waushara County","Wisconsin",55,137,55137,24648,38.7,24496,38.4,23012,454,131,94,14,1329,509,282,12893,11603,1171,1345,1410,1425,1022,2520,2873,4099,3748,2689,1627,567,46.2,45.2,47.3,9949,2.34,1379,1357,1710,3853,260,440,6682,2.82,14843,4894,8145,1804,592,245,108688,226604,637.39,633,214,100239,200162,1.94669687,"Waushara",8,3,2,176,2.10336053,-1,"",0,"","",0,0,"","","","","","","","","12/30/1899 12:00:00 AM","",0,"",-1,"",0,"","",0,0,NA,"","","","","","","","12/30/1899 12:00:00 AM","",0,"",5,"Westfield","PPL","PIONEER POWER & LIGHT COMPANY",4660,65.74511179,76.59418158,"9/23/09 0:00"," "," ","104 North Main Street","WI","53964","608-296-2149","https://www.pioneer-westfield.com",123266.6331,"Investor-Owned","Pioneer Power & Light Company",4660,-76.705354568542,-724.399425760926,-552.007877108372,-623.952725865362,-23.5500608303737,95.4949095873635,-647.502786695735,2982.35056409003,-7434.53911203532,-7383.29218350821,-23.5500608303737,-27.6968676967399,-7406.84224433858,-854.609074682216,8085.59805167037,-623.952725865362,6939.31492631899,1770.23585121675,6315.36220045362,55055.6905936813,1203.06681674342,-7383.29218350821,6939.31492631899,1647.04407393264,-443.977257189225,51218.7309549091,11079.26290127,-623.952725865362,10557.9468337423,1145.26879339311,9933.99410787693,35658.7000358177,4196.73166634309,-7383.29218350821,10557.9468337423,1022.07701610901,3174.65465023408,31821.7403970454,24234.4807433702,-623.952725865363,22427.5782361555,2430.85523308005,21803.6255102902,75728.3098191834,17351.9495084433,-7383.29218350821,22427.5782361555,2307.66345579594,15044.2860526473,71891.3501804112,9946.54114988128,-623.952725865362,9004.39618909585,1566.09768665078,8380.44346323049,48833.2278539578,3064.00991495432,-7383.29218350821,9004.39618909585,1442.90590936668,1621.10400558764,44996.2682151855,0.026,0.001,0,0,1,1,0.881,0.844,0.98,0.911,0.56,0.196,1,1,1,1,0,1,0,0.873
658,113,116,116,70,"Waushara County","Wisconsin",55,137,55137,24648,38.7,24496,38.4,23012,454,131,94,14,1329,509,282,12893,11603,1171,1345,1410,1425,1022,2520,2873,4099,3748,2689,1627,567,46.2,45.2,47.3,9949,2.34,1379,1357,1710,3853,260,440,6682,2.82,14843,4894,8145,1804,592,245,108688,226604,637.39,633,214,100239,200162,1.94669687,"Waushara",8,3,2,176,45.67875842,-1,"",0,"","",0,0,"","","","","","","","","12/30/1899 12:00:00 AM","",0,"",-1,"",0,"","",0,0,NA,"","","","","","","","12/30/1899 12:00:00 AM","",0,"",10,"Superior","WEP","WISCONSIN ELECTRIC POWER COMPANY",6630,6535.682729,1246.223422,"12/19/19 0:00","X"," ","2915 Hill Avenue","WI","54880","414-221-2345","https://www.we-energies.com",2005606.199,"Investor-Owned","Wisconsin Electric Power Company",6630,-76.705354568542,-724.399425760926,-604.426659802113,-618.191307355091,-6.38114924187903,20.1457967948581,-624.57245659697,608.482969071294,-7463.17804628765,-7352.03246685416,-6.38114924187903,-104.764430191611,-7358.41361609604,-3228.69683285888,7020.17050534891,-618.191307355091,5983.90036494173,1654.46144776227,5365.70905758664,51026.5628052942,161.41911886337,-7352.03246685416,5983.90036494173,1529.5512207758,-1368.13210191243,47189.383003364,9897.99471621295,-618.191307355091,9386.45564037775,1129.7303831903,8768.26433302266,34724.8765716634,3039.24332972741,-7352.03246685416,9386.45564037775,1004.82015620383,2034.42317352359,30887.6967697332,26074.021201663,-618.191307355091,24228.6103262997,2463.60218271838,23610.4190189446,75665.2681392886,19215.2698151774,-7352.03246685416,24228.6103262997,2338.69195573191,16876.5778594455,71828.0883373584,8367.34317551784,-618.19130735509,7765.67064177189,1219.86384110104,7147.4793344168,37425.3352926633,1508.5917890323,-7352.03246685416,7765.67064177189,1094.95361411457,413.638174917734,33588.1554907331,0.004,0,0,0,1,1,0.847,0.766,0.925,0.89,0.316,0.125,1,1,1,1,0,1,0,0.622
659,113,116,116,70,"Waushara County","Wisconsin",55,137,55137,24648,38.7,24496,38.4,23012,454,131,94,14,1329,509,282,12893,11603,1171,1345,1410,1425,1022,2520,2873,4099,3748,2689,1627,567,46.2,45.2,47.3,9949,2.34,1379,1357,1710,3853,260,440,6682,2.82,14843,4894,8145,1804,592,245,108688,226604,637.39,633,214,100239,200162,1.94669687,"Waushara",8,3,2,176,238.1767129,-1,"",0,"","",0,0,"","","","","","","","","12/30/1899 12:00:00 AM","",0,"",-1,"",0,"","",0,0,NA,"","","","","","","","12/30/1899 12:00:00 AM","",0,"",11,"Madison","WPL","WISCONSIN POWER & LIGHT COMPANY",6680,9364.004994,4254.18622,"12/21/20 0:00","X"," ","4902 North Biltmore Lane","WI","53718","608-458-3311","https://www.alliantenergy.com",6846462.76,"Investor-Owned","Wisconsin Power & Light Company",6680,-76.705354568542,-724.399425760926,-391.770318850482,-621.16801494207,-10.2932692848954,239.690965376481,-631.461284226965,7462.41123113995,-7268.59544941568,-7375.27349011798,-10.2932692848954,116.971309987199,-7385.56675940288,3625.01126605184,8834.8296473352,-621.16801494207,7641.58823568488,1814.40942659238,7020.42022074281,56780.0888101748,1958.00451677,-7375.27349011798,7641.58823568488,1691.6897712031,266.314745566902,52942.6888450867,11872.4943898775,-621.16801494207,11345.4062689561,1148.25613586346,10724.238254014,35865.5144792108,4995.66925931227,-7375.27349011798,11345.4062689561,1025.53648047417,3970.13277883809,32028.1145141227,22370.8325234711,-621.16801494207,20573.0560652406,2418.94447317262,19951.8880502985,75616.7180133342,15494.0073929059,-7375.27349011798,20573.0560652406,2296.22481778334,13197.7825751226,71779.3180482461,11132.0467433805,-621.16801494207,9910.86800628226,1842.34675204033,9289.69999134019,57530.1760313041,4255.22161281533,-7375.27349011798,9910.86800628226,1719.62709665104,2535.59451616428,53692.776066216,0.112,0.009,0,0,1,1,0.884,0.871,1,0.947,0.768,0.4,1,1,1,1,0,1,0,0.999
661,422,98,98,58,"Sawyer County","Wisconsin",55,113,55113,16840,12.5,16557,12.3,13123,77,2757,49,0,268,42,509,8393,8164,971,903,934,982,725,1457,1795,2656,2705,2033,1032,364,47,46.6,47.5,7038,2.31,1052,911,993,2523,244,530,4656,2.77,15975,8937,5344,1694,172,253,21896,147145,1350.24,175,263,26032,125089,2.78300879,"Sawyer",4,4,3,160,47.77445316,-1,"",0,"","",0,0,"","","","","","","","","12/30/1899 12:00:00 AM","",0,"",23,"C-11",83,"JUMP RIVER ELECTRIC COOPERATIVE","Cooperative",2777,1140.657743,424.4593765,"PO Box 99","1102 W 9th Street N","Ladysmith","WI","54848-0099","715-532-5524","https://www.jrec.net/","8/13/09 0:00"," ",683102.517,"Jump River Electric Cooperative",9,"Eau Claire","NSPW","NORTHERN STATES POWER COMPANY-WISCONSIN",4220,7182.970871,3865.523269,"12/19/19 0:00","X"," ","1414 West Hamilton Avenue","WI","54701","715-839-2625","https://www.xcelenergy.com",6220969.121,"Investor-Owned","Northern States Power Company-Wisconsin",2777,-65.9703107686425,-779.052898251857,-187.086898824855,-627.194484157284,95.6516900220868,344.455895310344,-531.542794135197,10578.1041102337,-7044.96843694857,-7351.18013335697,95.6516900220868,210.560006386316,-7255.52844333488,6450.94859770783,8467.32429215602,-627.194484157284,7515.73129151023,1578.78748480307,6888.53680735295,48583.2723526916,1609.4427540323,-7351.18013335697,7515.73129151023,1444.89159587904,164.551158153263,44456.1168401658,10972.8071646174,-627.194484157284,10626.0732603141,973.928388460537,9998.87877615685,29987.5420662514,4114.92562649367,-7351.18013335697,10626.0732603141,840.032499536509,3274.89312695716,25860.3865537256,17088.6202418569,-627.194484157286,15634.055632355,2081.7590936592,15006.8611481977,64145.1863655949,10230.7387037332,-7351.18013335697,15634.055632355,1947.86320473517,8282.87549899801,60018.0308530691,10237.5844799363,-627.194484157284,9078.02635352758,1786.75261056603,8450.8318693703,55009.2099635167,3379.70294181261,-7351.18013335697,9078.02635352758,1652.856721642,1726.84622017062,50882.0544509909,0.281,0.05,0,0,1,1,0.872,0.858,1,0.98,0.718,0.358,1,1,1,1,0,1,0,0.975
662,313,29,29,17,"Dunn County","Wisconsin",55,33,55033,45705,52.9,43857,50.8,41545,220,168,1143,15,626,228,538,22133,21724,2422,2497,2566,4186,5997,4983,4947,5897,5039,2754,1721,848,33.5,32.5,34.5,16373,2.47,2019,2185,3310,5128,451,811,10289,2.95,17964,1591,11084,5289,1404,265,252539,187452,863.89,1288,270,240765,165326,2.06137353,"Dunn",7,2,1,416,2.12479775,-1,"",0,"","",0,0,"","","","","","","","","12/30/1899 12:00:00 AM","",0,"",7,"C-07",83,"DUNN ENERGY COOPERATIVE","Cooperative",1688,856.1823572,311.1502716,"PO Box 220","N5725 600th Street","Menomonie","WI","54751-0220","715-232-6240","https://www.dunnenergy.com","2/17/15 0:00","X",500748.8242,"Dunn Energy Cooperative",9,"Eau Claire","NSPW","NORTHERN STATES POWER COMPANY-WISCONSIN",4220,7182.970871,3865.523269,"12/19/19 0:00","X"," ","1414 West Hamilton Avenue","WI","54701","715-839-2625","https://www.xcelenergy.com",6220969.121,"Investor-Owned","Northern States Power Company-Wisconsin",1688,-92.8340337423463,-1220.37930283249,-608.478948881879,-614.430363605448,-1.93878701789072,7.89020174146071,-616.369150623339,233.707976304082,-7555.52828689613,-7350.11864692312,-1.93878701789072,-203.470852955128,-7352.05743394101,-6231.81462441618,7402.56728955186,-614.430363605448,6216.7550533428,1800.2425998145,5602.32468973735,54969.1498638437,455.5179515376,-7350.11864692312,6216.7550533428,1588.88154511792,-1133.36359358032,48503.6272631234,10488.4116857736,-614.430363605448,9867.62313542671,1235.21891395234,9253.19277182127,37773.467393967,3541.36234775936,-7350.11864692312,9867.62313542671,1023.85785925576,2517.5044885036,31307.9447932467,31455.4206491255,-614.43036360545,29158.8542481316,2910.9967645994,28544.4238845261,89039.8373313323,24508.3713111113,-7350.11864692312,29158.8542481316,2699.63570990281,21808.7356012085,82574.3147306121,8659.86583834389,-614.430363605448,8172.36536095417,1101.93084099516,7557.93499734872,33680.2367907069,1712.81650032963,-7350.11864692312,8172.36536095417,890.569786298577,822.246714031056,27214.7141899867,0.001,0.001,0,0,1,1,0.844,0.763,0.916,0.896,0.343,0.126,1,1,1,1,0,1,0,0.687
666,67,68,68,41,"Milwaukee County","Wisconsin",55,79,55079,945178,3903,947735,3902.2,574656,253764,6808,32422,363,126039,51429,28293,457717,490018,69364,64289,63132,69912,77957,146338,119301,127190,101119,51884,38262,18987,33.7,32.5,34.9,383591,2.41,57695,71622,59792,74966,11122,47293,221019,3.14,418053,34462,196834,186757,82,56,3457,92881,242.17,86,0,0,79055,1.67973753,"Milwaukee",11,2,1,416,242.0885654,-1,"",0,"","",0,0,"","","","","","","","","12/30/1899 12:00:00 AM","",0,"",-1,"",0,"","",0,0,NA,"","","","","","","","12/30/1899 12:00:00 AM","",0,"",10,"Superior","WEP","WISCONSIN ELECTRIC POWER COMPANY",6630,6535.682729,1246.223422,"12/19/19 0:00","X"," ","2915 Hill Avenue","WI","54880","414-221-2345","https://www.we-energies.com",2005606.199,"Investor-Owned","Wisconsin Electric Power Company",6630,-108.300182013076,-988.963958163328,-602.003190791907,-619.086354922572,-8.73050356875137,25.8136676994141,-627.816858491324,779.418652972687,-7549.69374746855,-7396.90635712166,-8.73050356875137,-144.056886778147,-7405.63686069041,-4460.37492475774,10889.5132487791,-619.08635492257,9002.53263411552,2506.06696958611,8383.44627919295,77046.0345309115,3941.82269210241,-7396.90635712165,9002.53263411552,2336.19641510854,1605.62627699386,71806.2409531811,15095.4982795124,-619.086354922572,14019.6268745655,1694.95775986942,13400.540519643,52272.8029697309,8147.80772283574,-7396.90635712166,14019.6268745655,1525.08720539186,6622.72051744388,47033.0093920004,37908.2308793541,-619.08635492257,34987.5794083502,3539.73782592644,34368.4930534276,109186.269142146,30960.5403226774,-7396.90635712165,34987.5794083502,3369.86727144888,27590.6730512286,103946.475564416,14326.950930316,-619.08635492257,12718.3620720646,2227.67521317396,12099.275717142,68736.2480755194,7379.26037363935,-7396.90635712165,12718.3620720646,2057.8046586964,5321.45571494294,63496.4544977889,0.001,0,0,0,1,1,0.893,0.89,0.949,0.899,0.859,0.558,1,1,1,1,0,1,0,1
667,376,78,78,47,"Pepin County","Wisconsin",55,91,55091,7499,30.2,7469,30,7337,21,19,13,1,72,35,43,3780,3689,468,438,481,488,317,746,893,1199,1102,673,457,207,44,43.2,44.8,3051,2.4,406,411,623,1137,77,149,2085,2.91,3579,528,2428,623,459,226,63018,156288,248.7,448,239,69294,161411,1.76877636,"Pepin",7,4,3,160,13.02502317,-1,"",0,"","",0,0,"","","","","","","","","12/30/1899 12:00:00 AM","",0,"",7,"C-07",83,"DUNN ENERGY COOPERATIVE","Cooperative",1688,856.1823572,311.1502716,"PO Box 220","N5725 600th Street","Menomonie","WI","54751-0220","715-232-6240","https://www.dunnenergy.com","2/17/15 0:00","X",500748.8242,"Dunn Energy Cooperative",9,"Eau Claire","NSPW","NORTHERN STATES POWER COMPANY-WISCONSIN",4220,7182.970871,3865.523269,"12/19/19 0:00","X"," ","1414 West Hamilton Avenue","WI","54701","715-839-2625","https://www.xcelenergy.com",6220969.121,"Investor-Owned","Northern States Power Company-Wisconsin",1688,-94.4864568470719,-1254.18170791384,-618.238407753091,-623.655150858796,-2.0739230609579,7.49066616666596,-625.729073919754,229.153888476489,-7629.00953737522,-7417.59642518902,-2.0739230609579,-209.339189125239,-7419.67034824998,-6416.21490861755,8002.68470832664,-623.655150858796,6644.41468399482,1981.92517519062,6020.75953313602,60665.3885970486,991.913578704509,-7417.59642518902,6644.41468399482,1765.09531989872,-773.181741194202,54020.0197999546,11376.5298723382,-623.655150858796,10637.3010040302,1362.88401916678,10013.6458531714,41788.1002412227,4365.75874271605,-7417.59642518902,10637.3010040302,1146.05416387488,3219.70457884117,35142.7314441287,32711.7654769842,-623.655150858798,30312.9035470133,3022.51708082971,29689.2483961545,92671.704235568,25700.9943473621,-7417.59642518902,30312.9035470133,2805.68722553781,22895.3071218243,86026.335438474,9963.55033725321,-623.655150858798,9210.42506853326,1376.78041957874,8586.76991767446,42401.2549632098,2952.77920763108,-7417.59642518902,9210.42506853326,1159.95056428684,1792.82864334424,35755.8861661157,0.001,0.001,0,0,1,1,0.86,0.822,0.903,0.888,0.491,0.14,1,1,1,1,0,1,0,0.843
668,276,9,9,4,"Bayfield County","Wisconsin",55,7,55007,15308,10.1,15014,9.9,13024,46,1435,48,1,158,29,431,7716,7298,664,753,873,833,481,1263,1587,2636,2812,1867,896,349,49.4,49,49.8,6686,2.23,1027,923,1036,2546,170,293,4368,2.71,12999,6313,5465,1221,352,204,36296,39530,1511.34,427,190,42610,37301,3.72934965,"Bayfield",1,4,3,160,19.84319837,-1,"",0,"","",0,0,"","","","","","","","","12/30/1899 12:00:00 AM","",0,"",1,"C-03",83,"BAYFIELD ELECTRIC COOOERATIVE","Cooperative",383,1711.933451,691.5685335,"PO Box 68","7400 Iron River Dam Road","Iron River","WI","54847-0068","715-372-4287","https://www.bayfieldelectric.com","7/24/09 0:00"," ",1112973.896,"Bayfield Electric Coooerative",2,"Solon Springs","DLP","DAHLBERG LIGHT & POWER COMPANY",1510,650.1791738,404.4257322,"12/28/16 0:00","X"," ","9221 East Main Street","WI","54873","715-378-2205","https://www.dahlberglightandpower.com",650861.4273,"Investor-Owned","Dahlberg Light & Power Company",383,-96.7886299098186,-291.345110078534,-542.304235221625,-621.353043637911,-22.4862857254702,101.535094141758,-643.839329363382,3166.77564424477,-7331.12709923682,-7360.45459672825,-22.4862857254702,51.8137832169018,-7382.94088245372,1622.97481728157,10031.0957773715,-621.35304363791,8558.55390828795,2093.89491272149,7937.20086465005,65187.6957713533,3242.27291335634,-7360.45459672825,8558.55390828795,2044.17360179664,1198.0993115597,63643.8949443902,13679.963073557,-621.353043637911,12932.5576940843,1368.75842311056,12311.2046504464,42499.6042031765,6891.14020954178,-7360.45459672825,12932.5576940843,1319.03711218571,5572.10309735608,40955.8033762133,29734.1479006827,-621.353043637911,27340.0978201261,3015.40312419447,26718.7447764882,93611.8845282961,22945.3250366675,-7360.45459672825,27340.0978201261,2965.68181326962,19979.6432233979,92068.0837013329,12328.9626097161,-621.353043637911,11048.3675918496,1901.94806150434,10427.0145482117,58989.8982741057,5540.13974570086,-7360.45459672825,11048.3675918496,1852.22675057949,3687.91299512137,57446.0974471425,0.023,0.003,0,0,1,1,0.891,0.883,0.977,0.903,0.805,0.444,1,1,1,1,0,1,0,1
