OBJECTID,FID_JB0086A1A31DA42D7B56B97D9B2,FID_JEFCBEFE5C6A647709062AA2A2B,FID_J2228895286724B00AEE6D344B7,FID_J3563A33A1E624D4E8E67AE8A5E,FID_J222D1330BBCF4662AB151AF296,Zone,Count_,Area in Square Miles,FID_JC691A5DE512F41389BD7E7BF18,price region,Count_,Area in Square Miles,FID_WI_MUNI_UTILITY_BOUNDARIES_,CODE,COLOR,UTIL_LAB,Util_Type,PSC_ID,AREA,PERIMETER,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,PHONE,WEB,DATA_DATE,GIS_DATA,Shape_Leng,LABEL,FID_WI_IOU_UTILITY_BOUNDARIES_W,CITY,CODE,UTIL_LAB,PSC_ID,AREA,PERIMETER,DATA_DATE,GIS_DATA,ADDRESS_1,ADDRESS_2,STATE,ZIP,PHONE,WEB,Shape_Leng,UTIL_TYPE,LABEL,FID_COOP_UTILITY_BOUNDARIES_COO,CODE,COLOR,UTIL_LAB,Util_Type,PSC_ID,AREA,PERIMETER,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,PHONE,WEB,DATA_DATE,GIS_DATA,Shape_Leng,LABEL,FID_WI_NATURAL_GAS_UTILITY_BOUN,Util_Name,Util_ID,Sq_Mi,Shape_Leng,Shape_Le_1,Shape_Le_2,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,PHONE,WEB
255,367,22,25,25,10,10,6,24.42159082,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,-1,,,,0,0,,12/30/1899 12:00:00 AM,,,,,,,,0,,,20,C-19,83,ROCK ENERGY COOPERATIVE,Cooperative,5125,385.0186036,353.3255764,PO Box 1758,2815 Kennedy Road,Janesville,WI,53547-1758,608-752-4550,https://www.rock.coop,11/25/10 0:00,X,568623.5336,Rock Energy Cooperative,-1,,,0,0,0,0,,,,,,,
256,370,33,37,6,3,3,7,0.00000001,2,1,416,21803.48907,10,M-53,9,OCONTO FALLS WATER & LIGHT COMMISSION,Municipal,4360,4.03049963,10.56389319,PO Box 70,223 Monroe Street,Oconto Falls,WI,54154-0070,920-846-4507,https://www.ofmu.org/,2/5/19 0:00, ,17000.97213,Oconto Falls Water & Light Commission,-1,,,,0,0,,12/30/1899 12:00:00 AM,,,,,,,,0,,,8,C-13,83,OCONTO ELECTRIC COOPERATIVE,Cooperative,4348,601.1650243,280.1213663,PO Box 168,7479 REA Road,Oconto Falls,WI,54154-0168,920-846-2816,https://www.ocontoelectric.com,7/15/09 0:00,X,450812.5418,Oconto Electric Cooperative,-1,,,0,0,0,0,,,,,,,
257,372,37,41,10,4,4,7,0.00786108,4,3,160,17187.72266,3,M-59,9,RICE LAKE MUNICIPAL WATER & ELECTRIC UTILITY,Municipal,5050,14.69552627,20.53572016, ,320 W Coleman Street,Rice Lake,WI,54868,715-234-7004,http://www.ricelakeutilities.com/,2/28/13 0:00, ,33049.10413,Rice Lake Municipal Water & Electric Utility,-1,,,,0,0,,12/30/1899 12:00:00 AM,,,,,,,,0,,,24,C-02,83,BARRON ELECTRIC COOPERATIVE,Cooperative,378,1484.802432,286.3906214,PO Box 40,1434 STH 25 N,Barron,WI,54812-0261,800-322-1008,https://www.barronelectric.com,12/21/20 0:00,X,460901.95,Barron Electric Cooperative,-1,,,0,0,0,0,,,,,,,
258,385,75,84,23,9,9,7,0,2,1,416,21803.48907,42,M-46,31,MUSCODA LIGHT & WATER UTILITY,Municipal,4000,12.62219091,20.91616633,PO Box 206,109 Second Street,Muscoda,WI,53573-0206,608-739-3390,https://muscoda.com/village-info/utility-information/,11/20/12 0:00, ,33661.37411,Muscoda Light & Water Utility,-1,,,,0,0,,12/30/1899 12:00:00 AM,,,,,,,,0,,,17,C-17,83,RICHLAND ELECTRIC COOPERATIVE,Cooperative,5075,425.7647103,179.7758778,PO Box 439,1027 N Jefferson Street,Richland Center,WI,53581-0439,608-647-3173,https://www.rec.coop,11/3/09 0:00, ,289321.809,Richland Electric Cooperative,-1,,,0,0,0,0,,,,,,,
259,386,75,84,23,9,9,7,0,2,1,416,21803.48907,42,M-46,31,MUSCODA LIGHT & WATER UTILITY,Municipal,4000,12.62219091,20.91616633,PO Box 206,109 Second Street,Muscoda,WI,53573-0206,608-739-3390,https://muscoda.com/village-info/utility-information/,11/20/12 0:00, ,33661.37411,Muscoda Light & Water Utility,-1,,,,0,0,,12/30/1899 12:00:00 AM,,,,,,,,0,,,22,C-20,24,SCENIC RIVERS ENERGY COOPERATIVE,Cooperative,2318,2289.216872,435.9003487, ,231 N Sheridan Street,Lancaster,WI,53813-1342,608-723-2121,https://www.sre.coop,7/15/09 0:00,X,701515.0138,Scenic Rivers Energy Cooperative,-1,,,0,0,0,0,,,,,,,
260,389,89,100,24,9,9,7,0,4,3,160,17187.72266,32,M-36,9,LA FARGE MUNICIPAL ELECTRIC UTILITY,Municipal,2950,6.86667083,25.31759255,PO Box 39, ,LaFarge,WI,54639-0039,608-625-2333,https://www.lafarge-wisconsin.com/,11/19/12 0:00, ,40744.79715,La Farge Municipal Electric Utility,-1,,,,0,0,,12/30/1899 12:00:00 AM,,,,,,,,0,,,16,C-23,83,VERNON ELECTRIC COOPERATIVE,Cooperative,6080,926.5649281,392.060786, ,110 Saugstad Road,Westby,WI,54667-8426,608-634-3121,https://www.vernonelectric.org,11/23/09 0:00,X,630961.9356,Vernon Electric Cooperative,-1,,,0,0,0,0,,,,,,,
261,392,108,-1,0,0,0,0,0.00000166,0,0,0,0,0,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,1,Green Bay,WPSC,WISCONSIN PUBLIC SERVICE CORPORATION,6690,9748.436843,1609.078781,1/9/19 0:00,X,P.O. Box 19003, ,WI,54307-9003,800-450-7260,https://www.wisconsinpublicservice.com,2589566.461,Investor-Owned,Wisconsin Public Service Corporation,8,C-13,83,OCONTO ELECTRIC COOPERATIVE,Cooperative,4348,601.1650243,280.1213663,PO Box 168,7479 REA Road,Oconto Falls,WI,54154-0168,920-846-2816,https://www.ocontoelectric.com,7/15/09 0:00,X,450812.5418,Oconto Electric Cooperative,-1,,,0,0,0,0,,,,,,,
262,393,109,-1,0,0,0,0,0.03557182,0,0,0,0,0,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,2,Solon Springs,DLP,DAHLBERG LIGHT & POWER COMPANY,1510,650.1791738,404.4257322,12/28/16 0:00,X, ,9221 East Main Street,WI,54873,715-378-2205,https://www.dahlberglightandpower.com,650861.4273,Investor-Owned,Dahlberg Light & Power Company,21,C-08,83,EAST CENTRAL ENERGY COOPERATIVE,Cooperative,2515,569.275531,385.0506029,PO Box 39,3617 E Baumgartner Road,Superior,WI,54880-8384,800-254-7944,https://www.eastcentralenergy.com,7/14/09 0:00,X,619680.1168,East Central Energy Cooperative,-1,,,0,0,0,0,,,,,,,
263,394,112,-1,0,0,0,0,0.25554125,0,0,0,0,0,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,1,C-03,83,BAYFIELD ELECTRIC COOOERATIVE,Cooperative,383,1711.933451,691.5685335,PO Box 68,7400 Iron River Dam Road,Iron River,WI,54847-0068,715-372-4287,https://www.bayfieldelectric.com,7/24/09 0:00, ,1112973.896,Bayfield Electric Coooerative,-1,,,0,0,0,0,,,,,,,
264,395,112,-1,0,0,0,0,0.08122304,0,0,0,0,0,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,6,C-21,83,ST CROIX ELECTRIC COOPERATIVE,Cooperative,5195,697.9765553,158.8337599, ,1925 Ridgeway Street,Hammond,WI,54015-5038,800-924-3407,https://www.scecnet.net,12/5/12 0:00,X,255618.6698,St Croix Electric Cooperative,-1,,,0,0,0,0,,,,,,,
265,396,112,-1,0,0,0,0,0.15658276,0,0,0,0,0,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,9,C-14,83,PIERCE-PEPIN ELECTRIC COOPERATIVE SERVICES,Cooperative,4646,607.3642169,196.8380342,PO Box 420,W7725 USH 10,Ellsworth,WI,54011-0420,715-273-4355,https://www.piercepepin.com,8/10/09 0:00,X,316780.743,Pierce-Pepin Electric Cooperative Services,-1,,,0,0,0,0,,,,,,,
266,397,112,-1,0,0,0,0,0.10019105,0,0,0,0,0,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,13,C-18,83,RIVERLAND ENERGY COOPERATIVE,Cooperative,5938,1675.824886,293.5028983,PO Box 277,N28988 STH 93,Arcadia,WI,54612-0277,608-323-3381,https://www.riverlandenergy.com,11/11/09 0:00,X,472348.0731,Riverland Energy Cooperative,-1,,,0,0,0,0,,,,,,,
267,398,112,-1,0,0,0,0,0.02098869,0,0,0,0,0,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,16,C-23,83,VERNON ELECTRIC COOPERATIVE,Cooperative,6080,926.5649281,392.060786, ,110 Saugstad Road,Westby,WI,54667-8426,608-634-3121,https://www.vernonelectric.org,11/23/09 0:00,X,630961.9356,Vernon Electric Cooperative,-1,,,0,0,0,0,,,,,,,
268,399,112,-1,0,0,0,0,0.25600624,0,0,0,0,0,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,19,C-15,83,POLK-BURNETT ELECTRIC COOPERATIVE,Cooperative,4747,1077.572583,889.8446821, ,1001 STH 35,Centuria,WI,54824-9020,715-646-2919,https://www.polkburnett.com,1/9/19 0:00,X,1432069.064,Polk-Burnett Electric Cooperative,-1,,,0,0,0,0,,,,,,,
269,400,112,-1,0,0,0,0,0.00033457,0,0,0,0,0,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,22,C-20,24,SCENIC RIVERS ENERGY COOPERATIVE,Cooperative,2318,2289.216872,435.9003487, ,231 N Sheridan Street,Lancaster,WI,53813-1342,608-723-2121,https://www.sre.coop,7/15/09 0:00,X,701515.0138,Scenic Rivers Energy Cooperative,-1,,,0,0,0,0,,,,,,,
270,401,114,-1,0,0,0,0,0.0037899,0,0,0,0,0,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Madison,WPL,WISCONSIN POWER & LIGHT COMPANY,6680,9364.004994,4254.18622,12/21/20 0:00,X, ,4902 North Biltmore Lane,WI,53718,608-458-3311,https://www.alliantenergy.com,6846462.76,Investor-Owned,Wisconsin Power & Light Company,20,C-19,83,ROCK ENERGY COOPERATIVE,Cooperative,5125,385.0186036,353.3255764,PO Box 1758,2815 Kennedy Road,Janesville,WI,53547-1758,608-752-4550,https://www.rock.coop,11/25/10 0:00,X,568623.5336,Rock Energy Cooperative,-1,,,0,0,0,0,,,,,,,
271,402,114,-1,0,0,0,0,0.01265516,0,0,0,0,0,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Madison,WPL,WISCONSIN POWER & LIGHT COMPANY,6680,9364.004994,4254.18622,12/21/20 0:00,X, ,4902 North Biltmore Lane,WI,53718,608-458-3311,https://www.alliantenergy.com,6846462.76,Investor-Owned,Wisconsin Power & Light Company,22,C-20,24,SCENIC RIVERS ENERGY COOPERATIVE,Cooperative,2318,2289.216872,435.9003487, ,231 N Sheridan Street,Lancaster,WI,53813-1342,608-723-2121,https://www.sre.coop,7/15/09 0:00,X,701515.0138,Scenic Rivers Energy Cooperative,-1,,,0,0,0,0,,,,,,,
272,403,115,2,2,1,1,2,15.1055833,4,3,160,17187.72266,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,2,Solon Springs,DLP,DAHLBERG LIGHT & POWER COMPANY,1510,650.1791738,404.4257322,12/28/16 0:00,X, ,9221 East Main Street,WI,54873,715-378-2205,https://www.dahlberglightandpower.com,650861.4273,Investor-Owned,Dahlberg Light & Power Company,1,C-03,83,BAYFIELD ELECTRIC COOOERATIVE,Cooperative,383,1711.933451,691.5685335,PO Box 68,7400 Iron River Dam Road,Iron River,WI,54847-0068,715-372-4287,https://www.bayfieldelectric.com,7/24/09 0:00, ,1112973.896,Bayfield Electric Coooerative,-1,,,0,0,0,0,,,,,,,
273,404,115,2,2,1,1,2,9.21370142,4,3,160,17187.72266,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,2,Solon Springs,DLP,DAHLBERG LIGHT & POWER COMPANY,1510,650.1791738,404.4257322,12/28/16 0:00,X, ,9221 East Main Street,WI,54873,715-378-2205,https://www.dahlberglightandpower.com,650861.4273,Investor-Owned,Dahlberg Light & Power Company,21,C-08,83,EAST CENTRAL ENERGY COOPERATIVE,Cooperative,2515,569.275531,385.0506029,PO Box 39,3617 E Baumgartner Road,Superior,WI,54880-8384,800-254-7944,https://www.eastcentralenergy.com,7/14/09 0:00,X,619680.1168,East Central Energy Cooperative,-1,,,0,0,0,0,,,,,,,
274,406,117,2,2,1,1,2,170.7182103,4,3,160,17187.72266,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,1,C-03,83,BAYFIELD ELECTRIC COOOERATIVE,Cooperative,383,1711.933451,691.5685335,PO Box 68,7400 Iron River Dam Road,Iron River,WI,54847-0068,715-372-4287,https://www.bayfieldelectric.com,7/24/09 0:00, ,1112973.896,Bayfield Electric Coooerative,-1,,,0,0,0,0,,,,,,,
275,407,118,3,3,2,2,5,5.55860709,3,2,176,17110.03886,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,1,Green Bay,WPSC,WISCONSIN PUBLIC SERVICE CORPORATION,6690,9748.436843,1609.078781,1/9/19 0:00,X,P.O. Box 19003, ,WI,54307-9003,800-450-7260,https://www.wisconsinpublicservice.com,2589566.461,Investor-Owned,Wisconsin Public Service Corporation,2,C-16,83,PRICE ELECTRIC COOPERATIVE,Cooperative,4874,1807.612179,300.5748382,PO Box 110,508 N Lake Avenue,Phillips,WI,54555-0110,715-339-2155,https://www.price-electric.com,7/15/09 0:00,X,483729.2798,Price Electric Cooperative,-1,,,0,0,0,0,,,,,,,
276,408,120,3,3,2,2,5,39.45861148,3,2,176,17110.03886,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,1,C-03,83,BAYFIELD ELECTRIC COOOERATIVE,Cooperative,383,1711.933451,691.5685335,PO Box 68,7400 Iron River Dam Road,Iron River,WI,54847-0068,715-372-4287,https://www.bayfieldelectric.com,7/24/09 0:00, ,1112973.896,Bayfield Electric Coooerative,-1,,,0,0,0,0,,,,,,,
277,409,120,3,3,2,2,5,153.6368074,3,2,176,17110.03886,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,2,C-16,83,PRICE ELECTRIC COOPERATIVE,Cooperative,4874,1807.612179,300.5748382,PO Box 110,508 N Lake Avenue,Phillips,WI,54555-0110,715-339-2155,https://www.price-electric.com,7/15/09 0:00,X,483729.2798,Price Electric Cooperative,-1,,,0,0,0,0,,,,,,,
278,410,120,3,3,2,2,5,0.00614659,3,2,176,17110.03886,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,23,C-11,83,JUMP RIVER ELECTRIC COOPERATIVE,Cooperative,2777,1140.657743,424.4593765,PO Box 99,1102 W 9th Street N,Ladysmith,WI,54848-0099,715-532-5524,https://www.jrec.net/,8/13/09 0:00, ,683102.517,Jump River Electric Cooperative,-1,,,0,0,0,0,,,,,,,
279,411,123,4,4,2,2,5,68.46075935,4,3,160,17187.72266,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,1,C-03,83,BAYFIELD ELECTRIC COOOERATIVE,Cooperative,383,1711.933451,691.5685335,PO Box 68,7400 Iron River Dam Road,Iron River,WI,54847-0068,715-372-4287,https://www.bayfieldelectric.com,7/24/09 0:00, ,1112973.896,Bayfield Electric Coooerative,-1,,,0,0,0,0,,,,,,,
280,412,125,6,6,3,3,7,0.07083667,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,1,Green Bay,WPSC,WISCONSIN PUBLIC SERVICE CORPORATION,6690,9748.436843,1609.078781,1/9/19 0:00,X,P.O. Box 19003, ,WI,54307-9003,800-450-7260,https://www.wisconsinpublicservice.com,2589566.461,Investor-Owned,Wisconsin Public Service Corporation,8,C-13,83,OCONTO ELECTRIC COOPERATIVE,Cooperative,4348,601.1650243,280.1213663,PO Box 168,7479 REA Road,Oconto Falls,WI,54154-0168,920-846-2816,https://www.ocontoelectric.com,7/15/09 0:00,X,450812.5418,Oconto Electric Cooperative,-1,,,0,0,0,0,,,,,,,
281,413,126,6,6,3,3,7,0.28181766,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,10,Superior,WEP,WISCONSIN ELECTRIC POWER COMPANY,6630,6535.682729,1246.223422,12/19/19 0:00,X, ,2915 Hill Avenue,WI,54880,414-221-2345,https://www.we-energies.com,2005606.199,Investor-Owned,Wisconsin Electric Power Company,8,C-13,83,OCONTO ELECTRIC COOPERATIVE,Cooperative,4348,601.1650243,280.1213663,PO Box 168,7479 REA Road,Oconto Falls,WI,54154-0168,920-846-2816,https://www.ocontoelectric.com,7/15/09 0:00,X,450812.5418,Oconto Electric Cooperative,-1,,,0,0,0,0,,,,,,,
282,414,127,6,6,3,3,7,0.46591211,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Madison,WPL,WISCONSIN POWER & LIGHT COMPANY,6680,9364.004994,4254.18622,12/21/20 0:00,X, ,4902 North Biltmore Lane,WI,53718,608-458-3311,https://www.alliantenergy.com,6846462.76,Investor-Owned,Wisconsin Power & Light Company,8,C-13,83,OCONTO ELECTRIC COOPERATIVE,Cooperative,4348,601.1650243,280.1213663,PO Box 168,7479 REA Road,Oconto Falls,WI,54154-0168,920-846-2816,https://www.ocontoelectric.com,7/15/09 0:00,X,450812.5418,Oconto Electric Cooperative,-1,,,0,0,0,0,,,,,,,
283,415,130,7,7,3,3,7,32.21216581,3,2,176,17110.03886,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Madison,WPL,WISCONSIN POWER & LIGHT COMPANY,6680,9364.004994,4254.18622,12/21/20 0:00,X, ,4902 North Biltmore Lane,WI,53718,608-458-3311,https://www.alliantenergy.com,6846462.76,Investor-Owned,Wisconsin Power & Light Company,11,C-04,83,CENTRAL WISCONSIN ELECTRIC COOPERATIVE,Cooperative,1030,800.6172719,209.0454614,PO Box 100,10401 Lystul Road,Rosholt,WI,54473-0100,715-677-2211,https://www.cwecoop.com,1/27/10 0:00, ,336426.7319,Central Wisconsin Electric Cooperative,-1,,,0,0,0,0,,,,,,,
284,416,131,8,8,4,4,7,1.98364842,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,4,Frederic,NWE,NORTHWESTERN WISCONSIN ELECTRIC COMPANY,4280,378.428778,453.5589821,8/18/09 0:00, , ,104 Oak Street East,WI,54837,715-327-4231,https://www.nweco.com,729933.8863,Investor-Owned,Northwestern Wisconsin Electric Company,19,C-15,83,POLK-BURNETT ELECTRIC COOPERATIVE,Cooperative,4747,1077.572583,889.8446821, ,1001 STH 35,Centuria,WI,54824-9020,715-646-2919,https://www.polkburnett.com,1/9/19 0:00,X,1432069.064,Polk-Burnett Electric Cooperative,-1,,,0,0,0,0,,,,,,,
285,417,132,8,8,4,4,7,10.27392319,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,6,C-21,83,ST CROIX ELECTRIC COOPERATIVE,Cooperative,5195,697.9765553,158.8337599, ,1925 Ridgeway Street,Hammond,WI,54015-5038,800-924-3407,https://www.scecnet.net,12/5/12 0:00,X,255618.6698,St Croix Electric Cooperative,-1,,,0,0,0,0,,,,,,,
286,418,132,8,8,4,4,7,2.19898165,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,7,C-07,83,DUNN ENERGY COOPERATIVE,Cooperative,1688,856.1823572,311.1502716,PO Box 220,N5725 600th Street,Menomonie,WI,54751-0220,715-232-6240,https://www.dunnenergy.com,2/17/15 0:00,X,500748.8242,Dunn Energy Cooperative,-1,,,0,0,0,0,,,,,,,
287,419,132,8,8,4,4,7,44.71546611,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,19,C-15,83,POLK-BURNETT ELECTRIC COOPERATIVE,Cooperative,4747,1077.572583,889.8446821, ,1001 STH 35,Centuria,WI,54824-9020,715-646-2919,https://www.polkburnett.com,1/9/19 0:00,X,1432069.064,Polk-Burnett Electric Cooperative,-1,,,0,0,0,0,,,,,,,
288,420,132,8,8,4,4,7,11.74384513,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,24,C-02,83,BARRON ELECTRIC COOPERATIVE,Cooperative,378,1484.802432,286.3906214,PO Box 40,1434 STH 25 N,Barron,WI,54812-0261,800-322-1008,https://www.barronelectric.com,12/21/20 0:00,X,460901.95,Barron Electric Cooperative,-1,,,0,0,0,0,,,,,,,
289,421,134,9,9,4,4,7,76.8989203,3,2,176,17110.03886,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,23,C-11,83,JUMP RIVER ELECTRIC COOPERATIVE,Cooperative,2777,1140.657743,424.4593765,PO Box 99,1102 W 9th Street N,Ladysmith,WI,54848-0099,715-532-5524,https://www.jrec.net/,8/13/09 0:00, ,683102.517,Jump River Electric Cooperative,-1,,,0,0,0,0,,,,,,,
290,422,135,10,10,4,4,7,1.47782736,4,3,160,17187.72266,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,2,Solon Springs,DLP,DAHLBERG LIGHT & POWER COMPANY,1510,650.1791738,404.4257322,12/28/16 0:00,X, ,9221 East Main Street,WI,54873,715-378-2205,https://www.dahlberglightandpower.com,650861.4273,Investor-Owned,Dahlberg Light & Power Company,21,C-08,83,EAST CENTRAL ENERGY COOPERATIVE,Cooperative,2515,569.275531,385.0506029,PO Box 39,3617 E Baumgartner Road,Superior,WI,54880-8384,800-254-7944,https://www.eastcentralenergy.com,7/14/09 0:00,X,619680.1168,East Central Energy Cooperative,-1,,,0,0,0,0,,,,,,,
291,424,136,10,10,4,4,7,0.0215493,4,3,160,17187.72266,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,3,Radisson,NCP,NORTH CENTRAL POWER COMPANY,4190,743.3667465,177.9540939,1/1/09 0:00, , ,3661 North Clark Street,WI,54867,715-945-2630,https://www.nweco.com,286389.926,Investor-Owned,North Central Power Company,23,C-11,83,JUMP RIVER ELECTRIC COOPERATIVE,Cooperative,2777,1140.657743,424.4593765,PO Box 99,1102 W 9th Street N,Ladysmith,WI,54848-0099,715-532-5524,https://www.jrec.net/,8/13/09 0:00, ,683102.517,Jump River Electric Cooperative,-1,,,0,0,0,0,,,,,,,
